iteration,score,q_val,nowMem,pealMem
1426,1,156.6759,4388.74,5785.82
1427,1,149.5151,4388.87,5785.82
1428,2,80.3323,4389.02,5785.82
1429,0,-78.369,4388.83,5785.82
1430,1,103.3586,4388.97,5785.82
1431,1,149.5617,4389.13,5785.82
1432,1,89.1252,4389.16,5785.82
1433,2,-337.0518,4389.18,5785.82
1434,2,159.478,4389.19,5785.82
1435,0,159.0266,4388.91,5785.82
1436,2,135.7091,4389.23,5785.82
1437,1,144.7311,4389.1,5785.82
1438,2,159.5278,4389.29,5785.82
1439,0,158.9015,4389.09,5785.82
1440,1,-77.2299,4389.24,5785.82
1441,2,-358.8622,4389.36,5785.82
1442,0,122.245,4389.15,5785.82
1443,1,135.9665,4389.33,5785.82
1444,3,-227.2786,4389.53,5785.82
1445,1,132.5093,4389.45,5785.82
1446,1,114.578,4389.5,5785.82
1447,1,147.7916,4389.52,5785.82
1448,1,139.4249,4389.63,5785.82
1449,2,110.4141,4389.7,5785.82
1450,1,160.5146,4392.15,5787.16
1451,1,134.9907,4392.03,5787.16
1452,1,68.4853,4391.94,5787.16
1453,1,133.8818,4392.23,5787.16
1454,2,130.5345,4392.35,5787.16
1455,0,88.0837,4392.13,5787.16
1456,1,-63.7262,4392.31,5787.16
1457,2,155.7148,4392.44,5787.16
1458,0,158.9998,4392.24,5787.16
1459,1,88.531,4392.45,5787.16
1460,2,-487.9974,4392.6,5787.16
1461,0,138.6294,4392.34,5787.16
1462,2,156.1541,4392.57,5787.16
1463,0,147.9315,4392.44,5787.16
1464,4,152.6192,4392.78,5787.16
1465,2,162.2076,4392.85,5787.16
1466,2,138.1011,4392.86,5787.16
1467,2,162.2473,4392.93,5787.16
1468,3,103.5726,4392.97,5787.16
1469,5,28.7221,4392.96,5787.16
1470,5,156.5346,4393.14,5787.16
1471,1,-279.9175,4393.11,5787.16
1472,1,-520.7229,4392.97,5787.16
1473,1,141.4526,4393.14,5787.16
1474,4,-275.88,4393.23,5787.16
1475,4,154.7423,4395.69,5800.4
1476,0,136.1509,4395.51,5800.4
1477,3,-117.9988,4395.7,5800.4
1478,4,139.4353,4395.91,5800.4
1479,2,154.0515,4395.92,5800.4
1480,1,91.3963,4395.98,5800.4
1481,2,149.6406,4396.06,5800.4
1482,0,160.1489,4395.76,5800.4
1483,2,-64.0627,4396.01,5800.4
1484,1,111.8305,4396.15,5800.4
1485,1,-549.699,4396.26,5800.4
1486,1,-207.3896,4396.37,5800.4
1487,1,-114.623,4396.47,5800.4
1488,1,77.6761,4396.43,5800.4
1489,2,-263.3546,4396.38,5800.4
1490,2,157.2508,4396.51,5800.4
1491,2,161.1774,4396.51,5800.4
1492,3,159.3367,4396.63,5800.4
1493,1,137.012,4396.57,5800.4
1494,4,-398.4336,4396.78,5800.4
1495,4,160.6891,4396.7,5800.4
1496,2,162.6942,4396.78,5800.4
1497,2,153.1428,4397.09,5800.4
1498,2,158.4019,4397.04,5800.4
1499,2,136.9354,4397.11,5800.4
1500,12,160.0775,4399.9,5829.44
1501,2,-53.8026,4350.66,5829.44
1502,0,153.2075,4350.48,5829.44
1503,2,115.3784,4350.66,5829.44
1504,0,133.6217,4350.56,5829.44
1505,1,-108.8607,4350.65,5829.44
1506,2,63.0877,4350.79,5829.44
1507,6,-111.5161,4350.93,5829.44
1508,2,139.6459,4350.86,5829.44
1509,1,136.1317,4350.7,5829.44
1510,4,78.0751,4350.79,5829.44
1511,1,72.4088,4350.71,5829.44
1512,2,-407.7496,4350.84,5829.44
1513,1,153.1772,4350.68,5829.44
1514,2,137.6611,4350.87,5829.44
1515,1,148.853,4350.89,5829.44
1516,1,136.7653,4350.77,5829.44
1517,1,137.1525,4350.81,5829.44
1518,2,100.7582,4351.03,5829.44
1519,4,141.0091,4351.17,5829.44
1520,4,152.0248,4351.16,5829.44
1521,1,89.5984,4351.28,5829.44
1522,1,-567.3886,4351.53,5829.44
1523,1,117.3489,4351.54,5829.44
1524,1,149.6557,4351.63,5829.44
1525,3,-453.8112,4353.65,5829.44
1526,5,160.8915,4353.74,5829.44
1527,3,115.224,4353.9,5829.44
1528,1,98.762,4353.81,5829.44
1529,1,112.9041,4353.7,5829.44
1530,1,-345.3737,4353.69,5829.44
1531,0,160.7892,4353.79,5829.44
1532,1,135.6309,4354.02,5829.44
1533,4,-366.0662,4354.15,5829.44
1534,1,144.0143,4354.1,5829.44
1535,3,4.9019,4354.33,5829.44
1536,1,102.2884,4354.24,5829.44
1537,2,-12.4203,4354.31,5829.44
1538,2,147.9421,4354.33,5829.44
1539,0,147.6587,4354.06,5829.44
1540,1,154.9288,4354.28,5829.44
1541,2,150.3443,4354.68,5829.44
1542,1,113.3179,4354.45,5829.44
1543,3,150.1734,4354.63,5829.44
1544,1,136.4739,4354.66,5829.44
1545,0,-11.4361,4354.42,5829.44
1546,3,159.1123,4354.65,5829.44
1547,4,149.6723,4354.76,5829.44
1548,1,101.4133,4354.8,5829.44
1549,1,-234.605,4355.03,5829.44
1550,2,-207.2943,4357.07,5829.44
1551,1,151.4894,4357.14,5829.44
1552,1,115.4712,4357.27,5829.44
1553,5,155.8788,4357.41,5829.44
1554,1,161.5515,4357.28,5829.44
1555,5,161.3761,4357.52,5829.44
1556,1,111.7933,4357.51,5829.44
1557,4,142.1134,4357.68,5829.44
1558,6,162.1693,4357.74,5829.44
1559,2,149.1305,4357.66,5829.44
1560,1,156.895,4357.51,5829.44
1561,2,154.6914,4357.69,5829.44
1562,2,143.8913,4357.82,5829.44
1563,0,160.9622,4357.61,5829.44
1564,1,130.7916,4357.78,5829.44
1565,1,106.7179,4357.92,5829.44
1566,1,-338.3141,4358.03,5829.44
1567,0,112.3943,4357.88,5829.44
1568,3,141.9139,4358.02,5829.44
1569,2,151.5414,4358.33,5829.44
1570,2,-56.8447,4358.45,5829.44
1571,1,133.275,4358.55,5829.44
1572,6,159.9999,4358.62,5829.44
1573,3,139.5379,4358.57,5829.44
1574,1,156.5501,4358.55,5829.44
1575,1,91.7452,4360.62,5829.44
1576,7,-192.3335,4360.75,5829.44
1577,6,149.7881,4360.7,5829.44
1578,1,123.1602,4360.43,5829.44
1579,2,155.3546,4360.67,5829.44
1580,0,134.0674,4360.57,5829.44
1581,2,154.9527,4360.83,5829.44
1582,1,126.7602,4361.09,5829.44
1583,3,102.157,4361.27,5829.44
1584,1,136.05,4361.2,5829.44
1585,4,159.8801,4361.37,5829.44
1586,0,153.3684,4361.1,5829.44
1587,2,136.7166,4361.38,5829.44
1588,0,136.4513,4361.18,5829.44
1589,5,-549.0884,4361.39,5829.44
1590,4,158.6104,4361.55,5829.44
1591,1,-75.6353,4361.5,5829.44
1592,4,-305.1236,4361.57,5829.44
1593,5,106.3648,4361.57,5829.44
1594,2,160.3848,4361.58,5829.44
1595,2,158.9703,4361.7,5829.44
1596,2,157.5866,4361.81,5829.44
1597,3,-115.3435,4361.93,5829.44
1598,2,107.0351,4361.83,5829.44
1599,2,132.8266,4361.85,5829.44
1600,3,162.3743,4363.95,5829.44
1601,1,159.5768,4363.89,5829.44
1602,1,153.6618,4363.82,5829.44
1603,3,129.8789,4364.01,5829.44
1604,1,-106.4641,4364.01,5829.44
1605,1,133.9583,4364.06,5829.44
1606,3,-422.442,4364.4,5829.44
1607,2,110.619,4364.57,5829.44
1608,4,132.1855,4364.72,5829.44
1609,0,-86.8174,4364.35,5829.44
1610,1,109.099,4364.83,5829.44
1611,1,85.4387,4364.94,5829.44
1612,2,-153.2033,4365.14,5829.44
1613,2,152.5358,4365.19,5829.44
1614,2,144.6726,4365.13,5829.44
1615,4,150.2624,4365.1,5829.44
1616,1,86.548,4365.14,5829.44
1617,2,-289.1861,4365.35,5829.44
1618,4,152.7706,4365.39,5829.44
1619,2,154.6041,4365.36,5829.44
1620,2,156.4843,4365.34,5829.44
1621,3,-184.5476,4365.3,5829.44
1622,8,153.0149,4365.38,5829.44
1623,9,160.9458,4365.34,5829.44
1624,1,133.9981,4365.36,5829.44
1625,4,-341.7245,4367.59,5829.44
1626,2,-150.9948,4367.7,5829.44
1627,1,139.3516,4367.68,5829.44
1628,9,-208.2279,4367.69,5829.44
1629,1,155.065,4367.52,5829.44
1630,5,89.435,4368.02,5829.44
1631,4,118.1292,4368.06,5829.44
1632,3,140.1668,4368.07,5829.44
1633,0,154.116,4367.95,5829.44
1634,1,128.8938,4368.1,5829.44
1635,3,-168.7888,4368.23,5829.44
1636,3,129.3605,4368.26,5829.44
1637,8,144.7706,4368.73,5829.44
1638,3,-79.4823,4368.77,5829.44
1639,2,151.8617,4368.79,5829.44
1640,0,148.7843,4368.73,5829.44
1641,2,74.0451,4368.86,5829.44
1642,2,135.0964,4368.86,5829.44
1643,1,113.0477,4368.94,5829.44
1644,5,146.1532,4369.1,5829.44
1645,0,102.483,4368.91,5829.44
1646,1,126.6554,4369.17,5829.44
1647,1,93.239,4369.32,5829.44
1648,0,-22.7244,4369.18,5829.44
1649,2,-361.2583,4369.36,5829.44
1650,5,147.0642,4371.42,5829.44
1651,3,146.6959,4371.52,5829.44
1652,1,103.8955,4371.53,5829.44
1653,5,106.9436,4371.72,5829.44
1654,4,134.0659,4371.8,5829.44
1655,6,105.6347,4371.75,5829.44
1656,1,147.7887,4371.73,5829.44
1657,2,77.6944,4372.03,5829.44
1658,0,122.1784,4371.93,5829.44
1659,2,149.3993,4372.05,5829.44
1660,1,145.8119,4372.12,5829.44
1661,3,144.9935,4372.23,5829.44
1662,1,129.5403,4372.16,5829.44
1663,2,123.5419,4372.26,5829.44
1664,0,146.2944,4372.03,5829.44
1665,3,145.8903,4372.38,5829.44
1666,6,145.6158,4372.53,5829.44
1667,5,146.6061,4372.5,5829.44
1668,1,126.2742,4372.48,5829.44
1669,2,-359.9398,4372.66,5829.44
1670,0,143.4059,4372.36,5829.44
1671,1,126.0872,4372.52,5829.44
1672,1,140.6567,4372.47,5829.44
1673,1,-67.7378,4372.64,5829.44
1674,12,95.939,4372.86,5829.44
1675,5,131.137,4374.87,5829.44
1676,2,135.5568,4374.83,5829.44
1677,2,98.0798,4374.99,5829.44
1678,0,127.7333,4374.68,5829.44
1679,3,131.1979,4374.94,5829.44
1680,3,131.031,4375.12,5829.44
1681,2,-76.0355,4375.1,5829.44
1682,5,130.762,4375.31,5829.44
1683,6,143.9281,4375.34,5829.44
1684,5,140.6438,4375.51,5829.44
1685,1,66.5599,4375.47,5829.44
1686,4,-86.047,4375.58,5829.44
1687,2,-70.989,4375.62,5829.44
1688,3,139.2759,4375.72,5829.44
1689,2,-323.6481,4375.82,5829.44
1690,1,135.6808,4375.82,5829.44
1691,3,-354.474,4375.94,5829.44
1692,2,117.9996,4375.94,5829.44
1693,5,130.8103,4375.86,5829.44
1694,1,73.8899,4375.69,5829.44
1695,3,128.0241,4375.95,5829.44
1696,4,134.1692,4376.13,5829.44
1697,1,-98.6285,4376.09,5829.44
1698,3,96.6213,4376.16,5829.44
1699,4,86.2462,4376.23,5829.44
1700,1,138.5517,4378.26,5829.44
1701,1,109.0231,4378.4,5829.44
1702,1,141.0905,4378.47,5829.44
1703,4,-329.098,4378.54,5829.44
1704,9,105.6795,4378.56,5829.44
1705,9,139.3162,4378.6,5829.44
1706,0,95.5916,4378.48,5829.44
1707,4,-80.6405,4378.7,5829.44
1708,1,134.6369,4378.5,5829.44
1709,4,113.1043,4378.72,5829.44
1710,4,146.9129,4378.86,5829.44
1711,2,134.9688,4378.89,5829.44
1712,1,117.9974,4378.68,5829.44
1713,2,124.0083,4378.97,5829.44
1714,3,96.5825,4379.21,5829.44
1715,2,-114.7891,4379.15,5829.44
1716,1,134.3763,4379.17,5829.44
1717,4,105.3566,4379.5,5829.44
1718,2,134.0206,4379.62,5829.44
1719,1,-256.0249,4379.64,5829.44
1720,3,54.9357,4379.69,5829.44
1721,0,119.1445,4379.37,5829.44
1722,1,69.9887,4379.59,5829.44
1723,3,-151.0204,4379.72,5829.44
1724,3,98.2742,4379.71,5829.44
1725,2,103.3699,4381.84,5829.44
1726,1,117.3084,4381.9,5829.44
1727,16,-274.6373,4382.03,5829.44
1728,4,100.9928,4382.24,5829.44
1729,3,140.957,4382.2,5829.44
1730,2,132.7929,4382.26,5829.44
1731,2,116.8952,4382.48,5829.44
1732,5,99.3458,4382.61,5829.44
1733,6,95.0718,4382.77,5829.44
1734,2,109.6465,4382.84,5829.44
1735,11,83.2612,4383.0,5829.44
1736,2,140.4945,4383.08,5829.44
1737,0,-115.8583,4382.84,5829.44
1738,1,102.9504,4382.96,5829.44
1739,2,-375.2031,4383.11,5829.44
1740,8,134.2141,4383.08,5829.44
1741,3,137.7336,4383.0,5829.44
1742,2,134.1712,4383.03,5829.44
1743,4,4.6876,4383.13,5829.44
1744,4,-223.8726,4383.16,5829.44
1745,3,97.4067,4383.19,5829.44
1746,3,126.0201,4383.16,5829.44
1747,2,-186.6338,4383.26,5829.44
1748,2,102.745,4383.28,5829.44
1749,1,123.1262,4383.0,5829.44
1750,5,-310.1963,4385.25,5829.44
1751,2,80.7561,4385.32,5829.44
1752,1,131.3702,4385.42,5829.44
1753,4,89.3559,4385.62,5829.44
1754,7,93.7993,4385.65,5829.44
1755,12,126.5769,4385.72,5829.44
1756,1,95.1828,4385.82,5829.44
1757,1,-204.4469,4385.95,5829.44
1758,1,57.3683,4386.1,5829.44
1759,2,86.6022,4386.12,5829.44
1760,2,-139.4368,4386.25,5829.44
1761,2,80.3073,4386.32,5829.44
1762,1,122.2608,4386.37,5829.44
1763,3,-285.4151,4386.53,5829.44
1764,4,90.7245,4386.58,5829.44
1765,0,128.0911,4386.33,5829.44
1766,0,-95.5845,4386.34,5829.44
1767,2,126.4596,4386.56,5829.44
1768,3,122.0756,4386.75,5829.44
1769,3,127.9833,4386.86,5829.44
1770,5,138.8145,4386.87,5829.44
1771,6,106.808,4386.79,5829.44
1772,2,89.9302,4386.84,5829.44
1773,2,-120.1759,4386.92,5829.44
1774,5,126.0858,4386.95,5829.44
1775,2,112.1508,4388.93,5829.44
1776,2,130.6145,4388.99,5829.44
1777,3,-121.694,4389.13,5829.44
1778,5,103.3102,4389.1,5829.44
1779,4,119.5949,4389.06,5829.44
1780,2,116.2916,4389.1,5829.44
1781,1,124.8232,4389.15,5829.44
1782,2,-391.5602,4389.25,5829.44
1783,2,126.3971,4389.38,5829.44
1784,9,132.6853,4389.31,5829.44
1785,4,88.9427,4389.33,5829.44
1786,1,115.5892,4389.41,5829.44
1787,18,5.5966,4389.61,5829.44
1788,3,111.5692,4389.62,5829.44
1789,2,134.4792,4389.58,5829.44
1790,16,-420.8934,4389.77,5829.44
1791,5,126.1254,4389.84,5829.44
1792,1,127.1584,4389.9,5829.44
1793,7,-231.0319,4390.06,5829.44
1794,3,130.0638,4390.16,5829.44
1795,3,88.5717,4390.15,5829.44
1796,1,-254.8303,4390.17,5829.44
1797,2,10.1004,4390.32,5829.44
1798,4,128.4935,4390.3,5829.44
1799,1,85.0963,4390.38,5829.44
1800,2,121.5497,4392.55,5829.44
1801,4,95.1737,4392.61,5829.44
1802,5,125.6487,4392.81,5829.44
1803,9,125.0586,4392.81,5829.44
1804,4,127.9002,4392.77,5829.44
1805,1,115.9262,4392.75,5829.44
1806,2,-362.6904,4392.9,5829.44
1807,2,88.7953,4392.92,5829.44
1808,1,112.5662,4392.95,5829.44
1809,18,-231.5312,4392.98,5829.44
1810,6,99.6254,4393.05,5829.44
1811,6,113.4686,4393.15,5829.44
1812,2,122.9691,4393.02,5829.44
1813,7,114.9739,4393.24,5829.44
1814,1,84.2788,4393.25,5829.44
1815,0,84.2425,4393.11,5829.44
1816,4,-332.7643,4393.43,5829.44
1817,2,120.7834,4393.51,5829.44
1818,1,106.568,4393.46,5829.44
1819,1,-15.6315,4393.5,5829.44
1820,1,-371.4947,4393.71,5829.44
1821,6,-270.9387,4393.84,5829.44
1822,1,119.8124,4393.73,5829.44
1823,5,-133.1521,4393.93,5829.44
1824,1,117.5262,4393.7,5829.44
1825,0,107.799,4395.54,5829.44
1826,2,124.0281,4395.88,5829.44
1827,1,116.8689,4395.96,5829.44
1828,1,-182.5015,4396.01,5829.44
1829,1,76.5012,4396.17,5829.44
1830,2,86.1021,4396.34,5829.44
1831,1,120.1047,4396.36,5829.44
1832,4,-344.4986,4396.85,5829.44
1833,4,75.6379,4396.9,5829.44
1834,3,122.831,4397.04,5829.44
1835,7,129.7744,4397.07,5829.44
1836,7,84.7632,4397.13,5829.44
1837,4,119.9986,4397.24,5829.44
1838,2,-84.6893,4397.28,5829.44
1839,2,134.3277,4397.35,5829.44
1840,3,122.6197,4397.39,5829.44
1841,1,113.2889,4397.5,5829.44
1842,3,83.4603,4397.65,5829.44
1843,9,124.2951,4397.67,5829.44
1844,2,-32.3969,4397.59,5829.44
1845,1,122.0677,4397.58,5829.44
1846,2,84.4321,4398.05,5829.44
1847,4,-95.9963,4398.19,5829.44
1848,6,132.3803,4398.22,5829.44
1849,2,119.7994,4398.24,5829.44
1850,9,57.6439,4400.38,5849.09
1851,4,83.3398,4400.49,5849.09
1852,1,8.9294,4400.4,5849.09
1853,1,-311.773,4400.52,5849.09
1854,2,111.5935,4400.63,5849.09
1855,10,123.7412,4400.63,5849.09
1856,3,119.0755,4400.68,5849.09
1857,2,123.4504,4400.7,5849.09
1858,4,-120.7716,4400.79,5849.09
1859,2,83.9864,4400.96,5849.09
1860,3,109.1112,4401.1,5849.09
1861,2,117.5074,4401.16,5849.09
1862,1,112.2802,4401.3,5849.09
1863,1,-158.6179,4401.38,5849.09
1864,2,81.3481,4401.46,5849.09
1865,1,104.215,4401.43,5849.09
1866,2,-124.5512,4401.55,5849.09
1867,4,88.6336,4401.65,5849.09
1868,2,114.6879,4401.68,5849.09
1869,1,119.9624,4401.77,5849.09
1870,1,108.2422,4401.81,5849.09
1871,8,-589.2494,4401.87,5849.09
1872,3,121.058,4401.8,5849.09
1873,4,86.4484,4401.9,5849.09
1874,4,118.8375,4402.07,5849.09
1875,3,119.9245,4403.89,5849.09
1876,2,-90.0254,4404.07,5849.09
1877,1,108.9062,4404.06,5849.09
1878,9,-162.5406,4404.19,5849.09
1879,3,121.1872,4404.21,5849.09
1880,1,120.3042,4404.15,5849.09
1881,5,-607.359,4404.34,5849.09
1882,9,122.7114,4404.45,5849.09
1883,4,-271.182,4404.45,5849.09
1884,1,111.3551,4404.58,5849.09
1885,2,-177.3316,4404.68,5849.09
1886,1,123.405,4404.67,5849.09
1887,7,33.9349,4404.83,5849.09
1888,4,74.5275,4404.79,5849.09
1889,2,115.6861,4404.9,5849.09
1890,4,113.0086,4404.95,5849.09
1891,2,-159.9751,4404.87,5849.09
1892,2,110.645,4404.96,5849.09
1893,0,-436.2459,4404.71,5849.09
1894,4,118.6892,4405.03,5849.09
1895,2,118.6414,4405.15,5849.09
1896,8,125.6406,4405.09,5849.09
1897,1,118.798,4405.15,5849.09
1898,1,-126.6505,4405.29,5849.09
1899,1,-391.2474,4405.29,5849.09
1900,1,-389.6947,4407.27,5849.09
1901,1,-670.8228,4407.35,5849.09
1902,1,-253.7749,4407.33,5849.09
1903,1,-309.5614,4407.35,5849.09
1904,5,-300.8424,4407.52,5849.09
1905,1,119.8473,4407.49,5849.09
1906,2,-199.3431,4407.5,5849.09
1907,4,56.1603,4407.61,5849.09
1908,5,122.9031,4407.73,5849.09
1909,2,119.2298,4407.74,5849.09
1910,1,-147.4981,4407.67,5849.09
1911,5,-240.3158,4407.82,5849.09
1912,6,108.813,4407.81,5849.09
1913,4,130.8982,4407.92,5849.09
1914,4,101.6194,4407.98,5849.09
1915,3,123.9898,4408.12,5849.09
1916,6,-250.9048,4408.06,5849.09
1917,1,83.9119,4407.76,5849.09
1918,3,84.9248,4408.12,5849.09
1919,1,-89.6982,4408.16,5849.09
1920,4,-356.6283,4408.27,5849.09
1921,2,112.4606,4408.24,5849.09
1922,2,121.3325,4408.27,5849.09
1923,10,112.6357,4408.36,5849.09
1924,12,118.9896,4408.45,5849.09
1925,4,101.1163,4410.32,5849.65
1926,3,100.4798,4410.44,5849.65
1927,5,122.5583,4410.48,5849.65
1928,10,124.5644,4410.61,5849.65
1929,1,120.1154,4410.59,5849.65
1930,1,-205.4575,4410.63,5849.65
1931,2,-386.1492,4410.68,5849.65
1932,3,114.936,4410.7,5849.65
1933,11,-183.5026,4410.85,5849.65
1934,1,111.4243,4410.69,5849.65
1935,1,-765.4255,4410.79,5849.65
1936,16,-168.0821,4410.98,5849.65
1937,2,110.8718,4410.98,5849.65
1938,4,124.7989,4410.97,5849.65
1939,0,74.5714,4410.8,5849.65
1940,11,88.8181,4411.03,5849.65
1941,3,107.6619,4411.06,5849.65
1942,3,119.527,4411.17,5849.65
1943,6,124.3223,4411.34,5849.65
1944,1,121.3102,4411.35,5849.65
1945,2,-513.2562,4411.39,5849.65
1946,0,-245.6504,4411.22,5849.65
1947,2,123.3471,4411.5,5849.65
1948,3,124.8103,4411.49,5849.65
1949,4,119.5402,4411.54,5849.65
1950,2,85.7424,4413.52,5851.1
1951,5,121.1945,4413.57,5851.1
1952,1,90.6613,4413.6,5851.1
1953,3,-272.4094,4413.68,5851.1
1954,2,122.9996,4413.78,5851.1
1955,0,119.3254,4413.65,5851.1
1956,2,116.0633,4413.75,5851.1
1957,5,120.7296,4413.77,5851.1
1958,1,120.9527,4413.8,5851.1
1959,4,-94.1361,4413.97,5851.1
1960,1,110.1417,4413.87,5851.1
1961,2,-384.0815,4413.95,5851.1
1962,6,-204.3765,4414.01,5851.1
1963,4,118.9325,4414.01,5851.1
1964,2,110.6761,4413.99,5851.1
1965,1,110.6512,4413.98,5851.1
1966,3,-343.1875,4414.12,5851.1
1967,7,-163.5477,4414.06,5851.1
1968,0,-67.2229,4413.75,5851.1
1969,1,-589.3421,4413.74,5851.1
1970,1,-581.83,4413.99,5851.1
1971,10,-224.698,4414.19,5851.1
1972,4,119.397,4414.22,5851.1
1973,5,121.5691,4414.4,5851.1
1974,6,122.3514,4414.42,5851.1
1975,1,113.1502,4416.21,5852.66
1976,2,114.1831,4416.41,5852.66
1977,6,112.7533,4416.48,5852.66
1978,4,119.4649,4416.55,5852.66
1979,1,102.7401,4416.46,5852.66
1980,9,-367.2244,4416.61,5852.66
1981,1,-96.7876,4416.53,5852.66
1982,4,-617.3865,4416.69,5852.66
1983,1,113.0412,4416.61,5852.66
1984,2,-696.327,4416.62,5852.66
1985,2,118.9087,4416.69,5852.66
1986,3,120.4085,4416.76,5852.66
1987,15,122.4396,4416.77,5852.66
1988,3,118.3605,4416.79,5852.66
1989,8,88.7699,4416.74,5852.66
1990,13,-295.9734,4416.82,5852.66
1991,1,114.5233,4416.83,5852.66
1992,2,-382.4416,4416.97,5852.66
1993,1,112.5741,4416.96,5852.66
1994,2,-235.2898,4417.08,5852.66
1995,1,114.0391,4417.0,5852.66
1996,2,-122.0518,4417.11,5852.66
1997,3,121.5328,4417.12,5852.66
1998,2,122.1973,4417.22,5852.66
1999,10,122.575,4417.31,5852.66
2000,6,122.479,4419.21,5869.02
2001,6,-451.0358,4419.24,5869.02
2002,5,125.9187,4419.38,5869.02
2003,5,121.877,4419.4,5869.02
2004,1,120.3797,4419.38,5869.02
2005,2,-166.1284,4419.45,5869.02
2006,6,123.3257,4419.43,5869.02
2007,1,124.9146,4419.42,5869.02
2008,5,-170.4684,4419.61,5869.02
2009,3,126.2741,4419.71,5869.02
2010,2,-182.7956,4419.68,5869.02
2011,5,-270.9645,4419.71,5869.02
2012,1,118.6756,4419.66,5869.02
2013,3,-249.4012,4419.79,5869.02
2014,2,125.4626,4419.81,5869.02
2015,4,118.4221,4419.84,5869.02
2016,1,117.2614,4419.88,5869.02
2017,3,-378.1351,4420.0,5869.02
2018,3,126.775,4420.01,5869.02
2019,5,113.4899,4420.02,5869.02
2020,11,123.7749,4420.05,5869.02
2021,6,132.7447,4420.12,5869.02
2022,7,125.4242,4420.2,5869.02
2023,1,118.3867,4420.15,5869.02
2024,3,-348.5684,4420.23,5869.02
2025,2,110.7553,4422.34,5869.02
2026,7,127.9971,4422.49,5869.02
2027,11,120.2552,4422.5,5869.02
2028,13,129.1646,4422.67,5869.02
2029,2,122.3149,4422.61,5869.02
2030,15,127.1216,4422.65,5869.02
2031,5,126.7479,4422.68,5869.02
2032,6,-392.4863,4422.78,5869.02
2033,8,117.9996,4422.88,5869.02
2034,4,123.9911,4422.93,5869.02
2035,8,3.1005,4422.93,5869.02
2036,7,82.6448,4422.93,5869.02
2037,1,127.3359,4422.99,5869.02
2038,12,-86.2935,4423.19,5869.02
2039,1,120.7598,4423.08,5869.02
2040,4,77.8074,4423.07,5869.02
2041,9,117.967,4423.12,5869.02
2042,2,119.0242,4423.21,5869.02
2043,4,122.3835,4423.28,5869.02
2044,1,114.5642,4422.96,5869.02
2045,7,-181.724,4423.18,5869.02
2046,3,-19.7028,4423.21,5869.02
2047,5,120.1794,4423.39,5869.02
2048,4,127.6572,4423.47,5869.02
2049,1,28.5753,4423.4,5869.02
2050,2,-362.7014,4425.56,5869.62
2051,2,112.1506,4425.63,5869.62
2052,1,24.378,4425.5,5869.62
2053,4,-84.5514,4425.63,5869.62
2054,4,-440.2303,4425.73,5869.62
2055,1,22.6469,4425.68,5869.62
2056,5,-387.7145,4425.79,5869.62
2057,4,122.303,4425.89,5869.62
2058,5,118.2193,4425.99,5869.62
2059,6,98.8372,4425.99,5869.62
2060,3,131.31,4425.98,5869.62
2061,1,83.8996,4425.88,5869.62
2062,3,128.444,4426.03,5869.62
2063,4,121.703,4426.13,5869.62
2064,11,123.1192,4426.19,5869.62
2065,6,121.8769,4426.09,5869.62
2066,2,126.4093,4426.22,5869.62
2067,8,122.6917,4426.28,5869.62
2068,6,-92.9275,4426.21,5869.62
2069,8,127.9953,4426.28,5869.62
2070,1,126.3237,4426.25,5869.62
2071,3,30.8407,4426.31,5869.62
2072,3,129.0211,4426.35,5869.62
2073,5,125.1972,4426.49,5869.62
2074,2,121.4821,4426.48,5869.62
2075,15,-328.7653,4428.4,5908.91
2076,1,124.2397,4428.49,5908.91
2077,5,-40.6197,4428.66,5908.91
2078,2,122.6849,4428.61,5908.91
2079,0,121.1664,4428.28,5908.91
2080,4,-511.9483,4428.54,5908.91
2081,1,126.2205,4428.65,5908.91
2082,4,31.6167,4428.65,5908.91
2083,3,127.6855,4428.68,5908.91
2084,1,122.5289,4428.69,5908.91
2085,4,-501.4389,4428.84,5908.91
2086,10,123.8386,4428.94,5908.91
2087,5,129.2367,4428.97,5908.91
2088,12,79.2188,4428.99,5908.91
2089,4,127.84,4429.0,5908.91
2090,3,-144.1987,4428.99,5908.91
2091,1,122.3024,4429.02,5908.91
2092,1,-431.8254,4429.07,5908.91
2093,5,-231.8692,4429.13,5908.91
2094,8,126.9988,4429.11,5908.91
2095,8,-100.0982,4429.11,5908.91
2096,1,86.1113,4429.1,5908.91
2097,1,125.5569,4429.16,5908.91
2098,2,128.6556,4429.27,5908.91
2099,1,136.3531,4429.2,5908.91
2100,0,-89.9669,4431.14,5908.91
2101,3,-769.6721,4382.25,5908.91
2102,14,128.1804,4382.4,5908.91
2103,6,-118.2591,4382.44,5908.91
2104,2,128.3068,4382.38,5908.91
2105,1,124.5386,4382.28,5908.91
2106,3,-80.194,4382.31,5908.91
2107,11,-171.7171,4382.35,5908.91
2108,2,131.252,4382.35,5908.91
2109,1,125.0707,4382.41,5908.91
2110,2,-232.6845,4382.43,5908.91
2111,1,121.2003,4382.36,5908.91
2112,3,-176.7151,4382.4,5908.91
2113,1,128.489,4382.4,5908.91
2114,2,51.932,4382.43,5908.91
2115,5,131.1151,4382.49,5908.91
2116,1,125.0987,4382.42,5908.91
2117,12,-286.0346,4382.42,5908.91
2118,3,125.4973,4382.52,5908.91
